activity_id,donor_name,recipient_name,text_preview
2019025176,United States,Chad,U.S. Department of State: Bureau of African Affairs (AF) - Multi-sector - Unspecified: Grinding Mill for Bol U.S. DEPARTMENT OF STATE: BUREAU OF AFRICAN AFFAIRS (AF) - MULTI-SECTOR - UNSPECIFIED: GRINDING MILL FOR BOL U.S. Department of State: Bureau of Africa
2019025274,United States,Chad,U.S. Department of State: Bureau of African Affairs (AF) - Multi-sector - Unspecified: Market gardening U.S. DEPARTMENT OF STATE: BUREAU OF AFRICAN AFFAIRS (AF) - MULTI-SECTOR - UNSPECIFIED: MARKET GARDENING U.S. Department of State: Bureau of African Affairs 
2019025328,United States,Equatorial Guinea,U.S. Department of State: Bureau of African Affairs (AF) - Multi-sector - Unspecified: ONAVENDRA NET U.S. DEPARTMENT OF STATE: BUREAU OF AFRICAN AFFAIRS (AF) - MULTI-SECTOR - UNSPECIFIED: ONAVENDRA NET U.S. Department of State: Bureau of African Affairs (AF) -
2019025378,United States,Rwanda,U.S. Department of State: Bureau of African Affairs (AF) - Multi-sector - Unspecified: Promoting Fiscal Transparency in Rwanda U.S. DEPARTMENT OF STATE: BUREAU OF AFRICAN AFFAIRS (AF) - MULTI-SECTOR - UNSPECIFIED: PROMOTING FISCAL TRANSPARENCY IN RWANDA U.S. D
2019025480,United States,Burkina Faso,U.S. Department of State: Bureau of African Affairs (AF) - Multi-sector - Unspecified: Self Help Grant U.S. DEPARTMENT OF STATE: BUREAU OF AFRICAN AFFAIRS (AF) - MULTI-SECTOR - UNSPECIFIED: SELF HELP GRANT U.S. Department of State: Bureau of African Affairs (A
2019025903A,United States,"Bilateral, unspecified",U.S. Department of State: Bureau of Energy Resources (ENR) - Infrastructure: IAA -1931BH16Y0002 DOE Berkeley - China Powersecto U.S. DEPARTMENT OF STATE: BUREAU OF ENERGY RESOURCES (ENR) - INFRASTRUCTURE: IAA -1931BH16Y0002 DOE BERKELEY - CHINA POWERSECTO U.S.
2019025903B,United States,"Bilateral, unspecified",U.S. Department of State: Bureau of Energy Resources (ENR) - Infrastructure: IAA -1931BH16Y0002 DOE Berkeley - China Powersecto U.S. DEPARTMENT OF STATE: BUREAU OF ENERGY RESOURCES (ENR) - INFRASTRUCTURE: IAA -1931BH16Y0002 DOE BERKELEY - CHINA POWERSECTO U.S.
2019026788,United States,Morocco,"U.S. Department of State: Bureau of Near Eastern Affairs (NEA) - Multi-sector - Unspecified: Grants, Subsidies and Contributions U.S. DEPARTMENT OF STATE: BUREAU OF NEAR EASTERN AFFAIRS (NEA) - MULTI-SECTOR - UNSPECIFIED: GRANTS, SUBSIDIES AND CONTRIBUTIONS U."
2019026789,United States,Morocco,"U.S. Department of State: Bureau of Near Eastern Affairs (NEA) - Multi-sector - Unspecified: Grants, Subsidies and Contributions U.S. DEPARTMENT OF STATE: BUREAU OF NEAR EASTERN AFFAIRS (NEA) - MULTI-SECTOR - UNSPECIFIED: GRANTS, SUBSIDIES AND CONTRIBUTIONS U."
2020024280,United States,Mauritius,U.S. Department of State: Bureau of African Affairs (AF) - Multi-sector - Unspecified: ARDF Grant to Citizens Democracy Watch Seychelles U.S. DEPARTMENT OF STATE: BUREAU OF AFRICAN AFFAIRS (AF) - MULTI-SECTOR - UNSPECIFIED: ARDF GRANT TO CITIZENS DEMOCRACY WAT
2020024315,United States,Gambia,U.S. Department of State: Bureau of African Affairs (AF) - Multi-sector - Unspecified: Ambassador Special Self Help Fund U.S. DEPARTMENT OF STATE: BUREAU OF AFRICAN AFFAIRS (AF) - MULTI-SECTOR - UNSPECIFIED: AMBASSADOR SPECIAL SELF HELP FUND U.S. Department of
